PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Dunckel, Kathleen; Weiskittel, Aaron; Fiske, Greg; Sader, Steven A.; Latty, Erika; Arnett, Amy								Linking remote sensing and various site factors for predicting the spatial distribution of eastern hemlock occurrence and relative basal area in Maine, USA								FOREST ECOLOGY AND MANAGEMENT				358				180	191		10.1016/j.foreco.2015.09.012			DEC 15 2015	2015										2							WOS:000364612500017		
J	Chen, Yun; Liu, Rui; Barrett, Damian; Gao, Lei; Zhou, Mingwei; Renzullo, Luigi; Emelyanova, Irina								A spatial assessment framework for evaluating flood risk under extreme climates								SCIENCE OF THE TOTAL ENVIRONMENT				538				512	523		10.1016/j.scitotenv.2015.08.094			DEC 15 2015	2015										15							WOS:000363348900049		
J	Kazakis, Nerantzis; Kougias, Ioannis; Patsialis, Thomas								Assessment of flood hazard areas at a regional scale using an index-based approach and Analytical Hierarchy Process: Application in Rhodope-Evros region, Greece								SCIENCE OF THE TOTAL ENVIRONMENT				538				555	563		10.1016/j.scitotenv.2015.08.055			DEC 15 2015	2015										39							WOS:000363348900053		
J	Falasca, Silvia; Pitta-Alvarez, Sandra; Miranda del Fresno, Carolina								Salvadora persica agro-ecological suitability for oil production in Argentine dryland salinity								SCIENCE OF THE TOTAL ENVIRONMENT				538				844	854		10.1016/j.scitotenv.2015.08.082			DEC 15 2015	2015										1							WOS:000363348900081		
J	Iyalomhe, F.; Rizzi, J.; Pasini, S.; Torresan, S.; Critto, A.; Marcomini, A.								Regional Risk Assessment for climate change impacts on coastal aquifers								SCIENCE OF THE TOTAL ENVIRONMENT				537				100	114		10.1016/j.scitotenv.2015.06.111			DEC 15 2015	2015										7							WOS:000361191100011		
J	Bunzel, Katja; Schaefer, Ralf B.; Thraen, Daniela; Kattwinkel, Mira								Pesticide runoff from energy crops: A threat to aquatic invertebrates?								SCIENCE OF THE TOTAL ENVIRONMENT				537				187	196		10.1016/j.scitotenv.2015.08.011			DEC 15 2015	2015										6							WOS:000361191100020		
J	Murtojarvi, Mika; Nevalainen, Olli S.; Leppanen, Ville								Performance tuning and sparse traversal technique for a cell-based fetch length algorithm on a GPU								CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE				27	17			5114	5133		10.1002/cpe.3529			DEC 10 2015	2015										0							WOS:000363766600031		
J	Wubuli, Atikaimu; Xue, Feng; Jiang, Daobin; Yao, Xuemei; Upur, Halmurat; Wushouer, Qimanguli								Socio-Demographic Predictors and Distribution of Pulmonary Tuberculosis (TB) in Xinjiang, China: A Spatial Analysis								PLOS ONE				10	12					e0144010	10.1371/journal.pone.0144010			DEC 7 2015	2015										10							WOS:000366902700042		
J	Lu, Hua; Holt, James B.; Cheng, Yiling J.; Zhang, Xingyou; Onufrak, Stephen; Croft, Janet B.								Population-based geographic access to endocrinologists in the United States, 2012								BMC HEALTH SERVICES RESEARCH				15						541	10.1186/s12913-015-1185-5			DEC 7 2015	2015										5							WOS:000365844200001		
J	Zeng, Fuping; Dong, Yulin; Tang, Ju								Feature extraction and severity assessment of partial discharge under protrusion defect based on fuzzy comprehensive evaluation								IET GENERATION TRANSMISSION & DISTRIBUTION				9	16			2493	2500		10.1049/iet-gtd.2015.0403			DEC 3 2015	2015										4							WOS:000365334500005		
J	Kang, Myoung-Ah; Zaamoune, Mehdi; Pinet, Francois; Bimonte, Sandro; Beaune, Philippe								Performance optimization of grid aggregation in spatial data warehouses								INTERNATIONAL JOURNAL OF DIGITAL EARTH				8	12			970	988		10.1080/17538947.2014.962999			DEC 2 2015	2015										0							WOS:000368551400002		
J	Zachos, Louis G.								Holistic morphometric analysis of growth of the sand dollar Echinarachnius parma (Echinodermata:Echinoidea:Clypeasteroida)								ZOOTAXA				4052	2			151	179		10.11646/zootaxa.4052.2.1			DEC 2 2015	2015										2							WOS:000365882500001		
J	Cole, Zachary; Holland, Stephen; Donohoe, Holly								A Social Values Typology for Comprehensive Assessment of Coastal Zone Ecosystem Services								SOCIETY & NATURAL RESOURCES				28	12			1290	1307		10.1080/08941920.2015.1020580			DEC 2 2015	2015										2							WOS:000364333800003		
J	Castro, Maria; De Santos-Berbel, Cesar								Spatial analysis of geometric design consistency and road sight distance								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE				29	12			2061	2074		10.1080/13658816.2015.1037304			DEC 2 2015	2015										3							WOS:000361533100002		
J	Mi, Nan; Hou, Jingwei; Mi, Wenbao; Song, Naiping								Optimal spatial land-use allocation for limited development ecological zones based on the geographic information system and a genetic ant colony algorithm								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE				29	12			2174	2193		10.1080/13658816.2015.1070411			DEC 2 2015	2015										3							WOS:000361533100007		
J	Hong, Jung-Hong; Kuo, Chiao-Ling								A semi-automatic lightweight ontology bridging for the semantic integration of cross-domain geospatial information								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE				29	12			2223	2247		10.1080/13658816.2015.1072200			DEC 2 2015	2015										2							WOS:000361533100009		
J	Biljecki, Filip; Heuvelink, Gerard B. M.; Ledoux, Hugo; Stoter, Jantien								Propagation of positional error in 3D GIS: estimation of the solar irradiation of building roofs								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE				29	12			2269	2294		10.1080/13658816.2015.1073292			DEC 2 2015	2015										20							WOS:000361533100011		
J	Yu, Zhaoyuan; Luo, Wen; Hu, Yong; Yuan, Linwang; Zhu, A-Xing; Lu, Guonian								Change detection for 3D vector data: a CGA-based Delaunay-TIN intersection approach								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE				29	12			2328	2347		10.1080/13658816.2015.1077963			DEC 2 2015	2015										6							WOS:000361533100014		
J	Zhao, Dong; McCoy, Andrew P.; Smoke, Jonathan								Resilient Built Environment: New Framework for Assessing the Residential Construction Market								JOURNAL OF ARCHITECTURAL ENGINEERING				21	4					B4015004	10.1061/(ASCE)AE.1943-5568.0000177			DEC 2015	2015										2							WOS:000386670800004		
J	Makarov, N. A.; Zelentsova, O. V.; Korobov, D. S.; Chernikov, A. P.; Voroshilov, A. N.								FIRST STEPS TOWARDS A NATIONAL GEOGRAPHIC INFORMATION SYSTEM, "ARCHAEOLOGICAL SITES OF RUSSIA"								ARCHAEOLOGY ETHNOLOGY AND ANTHROPOLOGY OF EURASIA				43	4			85	93		10.1016/j.aeae.2016.02.009			DEC 2015	2015										2							WOS:000382486000008		
J	Flores, Luis A.								Photogrammetric Mapping in Archaeology: Experiences from the Ramis Project, Northern Titicaca Basin, Peru								ARQUEOLOGIA IBEROAMERICANA				28				22	28					DEC 2015	2015										0							WOS:000382777000004		
J	Moscovici, Anca-Maria; Grecea, Oana								RESULTS OF RESEARCH IN NOISE POLLUTION IN URBAN AREAS								AGROLIFE SCIENTIFIC JOURNAL				4	2			68	71					DEC 2015	2015										0							WOS:000378272600011		
J	Salagean, Tudor; Porutiu, Andra; Calin, Mariana; Manea, Raluca; Virsta, Ana; Sestras, Paul								THE INFLUENCE OF WATER TRANSFER FAVORABILITY OVER THE SOIL EXCESS MOISTURE								AGROLIFE SCIENTIFIC JOURNAL				4	2			114	118					DEC 2015	2015										0							WOS:000378272600018		
J	Sugihara, Kenichi; Shen, Zhen-Jiang								Automatic Generation of 3D Building Models by Rectification of Building Polygons								ADVANCED SCIENCE LETTERS				21	12			3649	3654		10.1166/as1.2015.6565			DEC 2015	2015						3rd International Conference on Manufacturing, Optimization, Industrial and Material Engineering (MOIME)	MAR 28-29, 2015		Bali, INDONESIA	0							WOS:000374808500012		
J	Bartonek, Dalibor; Bures, Jiri; Opatrilova, Irena								Workflow for Analysis of Enormous Amounts of Geographical Data								ADVANCED SCIENCE LETTERS				21	12			3680	3683		10.1166/as1.2015.6540			DEC 2015	2015						3rd International Conference on Manufacturing, Optimization, Industrial and Material Engineering (MOIME)	MAR 28-29, 2015		Bali, INDONESIA	0							WOS:000374808500018		
J	Bartonek, Dalibor; Bures, Jiri; Opatrilova, Irena								Enhancement of Image Classification via Geographic Information Systems								ADVANCED SCIENCE LETTERS				21	12			3737	3740		10.1166/as1.2015.6563			DEC 2015	2015						3rd International Conference on Manufacturing, Optimization, Industrial and Material Engineering (MOIME)	MAR 28-29, 2015		Bali, INDONESIA	0							WOS:000374808500030		
J	van Afferden, Manfred; Cardona, Jaime A.; Lee, Mi-Yong; Subah, Ali; Mueller, Roland A.								A new approach to implementing decentralized wastewater treatment concepts								WATER SCIENCE AND TECHNOLOGY				72	11			1923	1930		10.2166/wst.2015.393			DEC 2015	2015										5							WOS:000374292200005		
J	Harbelot, Benjamin; Arenas, Helbert; Cruz, Christophe								LC3: A spatio-temporal and semantic model for knowledge discovery from geospatial datasets								JOURNAL OF WEB SEMANTICS				35				3	24		10.1016/j.websem.2015.10.001			DEC 2015	2015										0							WOS:000373625800002		
J	Nikolaou, Charalampos; Dogani, Kallirroi; Bereta, Konstantina; Garbis, George; Karpathiotakis, Manos; Kyzirakos, Kostis; Koubarakis, Manolis								Sextant: Visualizing time-evolving linked geospatial data								JOURNAL OF WEB SEMANTICS				35				35	52		10.1016/j.websem.2015.09.004			DEC 2015	2015										4							WOS:000373625800004		
J	Secerov, Ivan; Savic, Stevan; Milosevic, Dragan; Markovic, Vladimir; Bajsanski, Ivana								Development of an Automated Urban Climate Monitoring System in Novi Sad (Serbia)								GEOGRAPHICA PANNONICA				19	4			174	183		10.5937/GeoPan1504174S			DEC 2015	2015										5							WOS:000372418500003		
J	Kim, Hwan Yong								SUSTAINABLE DECISION-MAKING ENVIRONMENT: INSTITUTIONAL AND TECHNICAL IMPROVEMENTS FOR SPATIAL DECISION SUPPORT SYSTEMS								JOURNAL OF ARCHITECTURAL AND PLANNING RESEARCH				32	4			346	358					WIN 2015	2015										0							WOS:000372047700005		
J	Chatterjee, Soumendranath; Chakraborty, Arunima; Sinha, Shuvra Kanti								Spatial distribution & physicochemical characterization of the breeding habitats of Aedes aegypti in & around Kolkata, West Bengal, India								INDIAN JOURNAL OF MEDICAL RESEARCH				142				79	86		10.4103/0971-5916.176631			DEC 2015	2015										1							WOS:000371630800012		
J	Gutierrez Gallego, Jose Antonio; Naranjo Gomez, Jose Manuel; Javier Jaraiz-Cabanillas, Francisco; Ruiz Labrador, Enrique Eugenio; Su Jeong, Jin								A methodology to assess the connectivity caused by a transportation infrastructure: Application to the high-speed rail in Extremadura								CASE STUDIES ON TRANSPORT POLICY				3	4			392	401		10.1016/j.cstp.2015.06.003			DEC 2015	2015										2							WOS:000371407100005		
J	Randle, Anne; Barlow, Rebecca J.; Gunnoe, Andrew								Southern Forests in Flux Mapping Changing Timberland Ownership in Five Alabama Counties								SOUTHEASTERN GEOGRAPHER				55	4			459	473		10.1353/sgo.2015.0028			WIN 2015	2015										0							WOS:000371275400007		
J	Cicogna, Andrea; Medeossi, Roberto; Bellan, Andrea; Gimona, Alessandro; Stefanuto, Livio; Micheletti, Stefano								Omnia: a new tool for the management of meteorological data								ITALIAN JOURNAL OF AGROMETEOROLOGY-RIVISTA ITALIANA DI AGROMETEOROLOGIA				20	3			73	80					DEC 2015	2015										0							WOS:000370684400006		
J	Collins, Sean E.; Flotemersch, Joseph E.; Swecker, Casey D.; Jones, Thomas G.								Effectiveness of a Stream-Restoration Effort Using Natural Material Instream Structures								SOUTHEASTERN NATURALIST				14	4			612	622		10.1656/058.014.0403			DEC 2015	2015										0							WOS:000370892600002		
J	Weng Yu; Cheng WenYi								A Service Pipelining Model for Web GIS Based on Distributed Environment								INTERNATIONAL JOURNAL OF GRID AND DISTRIBUTED COMPUTING				8	6			203	214					DEC 2015	2015										0							WOS:000370262800020		
J	Lu, Tsung-Hsueh; Huang, Yu-Tung; Lee, Jo-Chi; Yang, Li-Tan; Liang, Fu-Wen; Yin, Wei-Hsian; Kawachi, Ichiro								Characteristics of Early and Late Adopting Hospitals Providing Percutaneous Coronary Intervention in Taiwan								JOURNAL OF THE AMERICAN HEART ASSOCIATION				4	12					e002840	10.1161/JAHA.115.002840			DEC 2015	2015										1							WOS:000369947700025		
J	Semenkov, I. N.; Miroshnikov, A. Yu.								Evaluating the Runoff of Global-Fallout cesium-137 from Landscapes of the Ob River Basin								WATER RESOURCES				42	7			889	896		10.1134/S0097807815070118			DEC 2015	2015										0							WOS:000369895200006		
J	Egidarev, E. G.; Simonov, E. A.								Assessment of the Environmental Effect of Placer Gold Mining in the Amur River Basin								WATER RESOURCES				42	7			897	908		10.1134/S0097807815070039			DEC 2015	2015										0							WOS:000369895200007		
J	Zaikanov, V. G.; Minakova, T. B.; Buldakova, E. V.								Principles of GIS Support of Geoenvironmental Mapping at a Regional Level								WATER RESOURCES				42	7			970	974		10.1134/S0097807815070155			DEC 2015	2015										1							WOS:000369895200014		
J	Reis, D. R.; Plangg, R.; Tundisi, J. G.; Quevedo, D. M.								Physical characterization of a watershed through GIS: a study in the Schmidt stream, Brazil								BRAZILIAN JOURNAL OF BIOLOGY				75	4			16	29		10.1590/1519-6984.01313suppl			DEC 2015	2015										1							WOS:000369482000005		
J	Graca, C. H.; Passig, F. H.; Kelniar, A. R.; Piza, M. A.; Carvalho, K. Q.; Arantes, E. J.								Multitemporal analysis of estimated soil loss for the river Mourao watershed, Parana - Brazil								BRAZILIAN JOURNAL OF BIOLOGY				75	4			120	130		10.1590/1519-6984.00613suppl			DEC 2015	2015										0							WOS:000369482000015		
J	Crowell, Anna; Gosnold, Will								Integrating geophysical data in GIS for geothermal power prospecting								GEOSPHERE				11	6			1651	1679		10.1130/GES01161.1			DEC 2015	2015										0							WOS:000369538900001		
J	Rais, Muhammad; Akram, Ayesha; Ali, Syeda Maria; Asadi, Muhammad Arslan; Jahangir, Misbah; Jilani, Muhammad Jawad; Anwar, Maqsood								QUALITATIVE ANALYSIS OF FACTORS INFLUENCING THE DIVERSITY AND SPATIAL DISTRIBUTION OF HERPETOFAUNA IN CHAKWAL TEHSIL (CHAKWAL DISTRICT), PUNJAB, PAKISTAN								HERPETOLOGICAL CONSERVATION AND BIOLOGY				10	3			801	810					DEC 2015	2015										0							WOS:000369505400001		
J	Kotus, Jacek; Rzeszewski, Michal								METHODOLOGICAL TRIANGULATION IN MOVEMENT PATTERN RESEARCH								QUAESTIONES GEOGRAPHICAE				34	4			25	37		10.1515/quageo-2015-0034			DEC 2015	2015										1							WOS:000369149300003		
J	Arlinghaus, Sandra L.; Kerski, Joseph								CATEGORY THEORY IN GEOGRAPHY?								QUAESTIONES GEOGRAPHICAE				34	4			61	68		10.1515/quageo-2015-0036			DEC 2015	2015										0							WOS:000369149300005		
J	Yang, Shu-Rong; Yeh, Yi-Lung								Geologic Hazard Risk Assessment of Slopeland Villages in Southern Taiwan Using Remote Sensing Techniques								SAINS MALAYSIANA				44	12			1677	1683					DEC 2015	2015										4							WOS:000369532800004		
J	Summers, Phillip; Quandt, Sara A.; Talton, Jennifer W.; Galvan, Leonardo; Arcury, Thomas A.								Hidden Farmworker Labor Camps in North Carolina: An Indicator of Structural Vulnerability								AMERICAN JOURNAL OF PUBLIC HEALTH				105	12			2570	2575		10.2105/AJPH.2015.302797			DEC 2015	2015										0							WOS:000369163600041		
J	Adriana Garcia-Rubio, Luz; Vargas-Ponce, Ofelia; de Jesus Ramirez-Mireles, Felipe; Munguia-Lino, Guadalupe; Alberto Corona-Oceguera, Carlos; Cruz-Hernandez, Tolin								GEOGRAPHICAL DISTRIBUTION OF HYLOCEREUS (CACTACEAE) IN MEXICO								BOTANICAL SCIENCES				93	4			921	939					DEC 2015	2015										2							WOS:000369046900022		
J	Nisanci, Recep; Yildirim, Volkan; Yomralioglu, Tahsin; Ulger, Nihat Enver; Ozcelik, Ali Erdem								GIS-BASED DRINKING WATER WATERSHED MANAGEMENT: A CASE STUDY OF THE GALYAN WATERSHED IN TURKEY								ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL				14	12			2919	2927					DEC 2015	2015										3							WOS:000369100100019		
J	Nistor, Margarit-Mircea; Dezsi, Stefan; Cheval, Sorin								VULNERABILITY OF GROUNDWATER UNDER CLIMATE CHANGE AND LAND COVER: A NEW SPATIAL ASSESSMENT METHOD APPLIED ON BELIS DISTRICT (WESTERN CARPATHIANS, ROMANIA)								ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL				14	12			2959	2971					DEC 2015	2015										6							WOS:000369100100023		
J	Zhang, Xiaoxing; Xiao, Song; Han, Yefei; Dai, Qiwei								Analysis of the Feasibility of CF3I/CO2 used in C-GIS by Partial Discharge Inception Voltages in Positive Half Cycle and Breakdown Voltages								IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION				22	6			3234	3243		10.1109/TDEI.2015.005080			DEC 2015	2015										7							WOS:000368940800021		
J	Okabe, Shigemitsu; Ueta, Genyo; Utsumi, Tomoaki; Nukaga, Jun								Insulation Characteristics of GIS Insulators under Lightning Impulse with DC Voltage Superimposed								IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION				22	6			3269	3277		10.1109/TDEI.2015.005178			DEC 2015	2015										1							WOS:000368940800025		
J	Ding, Weidong; Li, Guojun; Ren, Xiang; Yan, Xianglian; Li, Feng; Zhou, Wenwu; Wang, Feng								A Comparison of SF6 Decomposition Characteristics under Corona with Point-to-plane Electrode Defect and Spark with Floating Potential Defect								IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION				22	6			3278	3289		10.1109/TDEI.2015.004752			DEC 2015	2015										4							WOS:000368940800026		
J	Ren, Ming; Zhang, Chongxing; Dong, Ming; Ye, Rixin; Qiu, Aici								Partial Discharge Measurement and Analysis at Standard Oscillating Switching and Lightning Impulses on a GIS with Artificial Protrusion Defects								IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION				22	6			3459	3469		10.1109/TDEI.2015.005207			DEC 2015	2015										0							WOS:000368940800047		
J	Carr, Meghan; Watkinson, Douglas A.; Svendsen, Jon C.; Enders, Eva C.; Long, Jeffrey M.; Lindenschmidt, Karl-Erich								Geospatial modeling of the Birch River: Distribution of Carmine Shiner (Notropis percobromus) in Geomorphic Response Units (GRU)								INTERNATIONAL REVIEW OF HYDROBIOLOGY				100	5-6			129	140		10.1002/iroh.201501789			DEC 2015	2015										3							WOS:000369141800001		
J	Sankar, A. Udaya; Anitha, K.; Sivaraj, N.; Kumari, K. V. S. Meena; Sunil, N.; Chakrabarty, S. K.								Screening of horsegram germplasm collected from Andhra Pradesh against anthracnose								LEGUME RESEARCH				38	6			753	757					DEC 2015	2015										0							WOS:000369043000006		
J	Shahid, Muhammad Adnan; Ahmad, Niaz; Arshad, Muhammad; Usman, Muhammad								ENHANCING LAND AND WATER PRODUCTIVITY THROUGH FURROW IRRIGATED RAISED BED PLANTING - A CASE STUDY OF UNDERUTILIZED LANDS IN PAKISTAN								PAKISTAN JOURNAL OF AGRICULTURAL SCIENCES				52	4			981	988					DEC 2015	2015										0							WOS:000368904600014		
J	Nowak, Aleksander								THE PROPOSAL TO "SNAPSHOT" RAIM METHOD FOR GNSS VESSEL RECEIVERS WORKING IN POOR SPACE SEGMENT GEOMETRY								POLISH MARITIME RESEARCH				22	4			3	8		10.1515/pomr-2015-0063			DEC 2015	2015										8							WOS:000369143400001		
J	Burdziakowski, Pawel; Janowski, Artur; Kholodkov, Arthem; Matysik, Krzysztof; Matysik, Maciej; Przyborski, Marek; Szulwic, Jakub; Tysiac, Pawel; Wojtowicz, Aleksander								MARITIME LASER SCANNING AS THE SOURCE FOR SPATIAL DATA								POLISH MARITIME RESEARCH				22	4			9	14		10.1515/pomr-2015-0064			DEC 2015	2015										44							WOS:000369143400002		
J	Drypczewski, K.; Stepnowski, A.; Bruniecki, K.								METHOD TO EXTEND OPERATIONABILITY OF WEB-GIS BASED MARINE SERVICES USING SSE PLATFORM								POLISH MARITIME RESEARCH				22	4			21	26		10.1515/pomr-2015-0066			DEC 2015	2015										0							WOS:000369143400004		
J	Fedy, Bradley C.; O'Donnell, Michael S.; Bowen, Zachary H.								Large-scale Control Site Selection for Population Monitoring: An Example Assessing Sage-grouse Trends								WILDLIFE SOCIETY BULLETIN				39	4			700	712		10.1002/wsb.601			DEC 2015	2015										1							WOS:000368892400004		
J	Jasmin, I.; Mallikarjuna, P.								EVALUATION OF GROUNDWATER SUITABILITY FOR IRRIGATION IN THE ARANIAR RIVER BASIN, SOUTH INDIA-A CASE STUDY USING GIS APPROACH								IRRIGATION AND DRAINAGE				64	5			600	608		10.1002/ird.1930			DEC 2015	2015										0							WOS:000368455600002		
J	Cukierman-Yaffe, Tali; Kasher-Meron, Michal; Fruchter, Eyal; Gerstein, Hertzel C.; Afek, Arnon; Derazne, Estela; Tzur, Dorit; Karasik, Avraham; Twig, Gilad								Cognitive Performance at Late Adolescence and the Risk for Impaired Fasting Glucose Among Young Adults								JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM				100	12			4409	4416		10.1210/jc.2015-2012			DEC 2015	2015										4							WOS:000368428600019		
J	Paredes, Carlos; Sarro, Roberto; Ramos, Maria								Preliminary estimation of the rockfall travel distance in the sierra de La Cabrera, Madrid, Spain								REVISTA MEXICANA DE CIENCIAS GEOLOGICAS				32	3			475	491					DEC 2015	2015										0							WOS:000368436800008		
J	Zhou, Qi								Comparative Study of Approaches to Delineating Built-Up Areas Using Road Network Data								TRANSACTIONS IN GIS				19	6			848	876		10.1111/tgis.12135			DEC 2015	2015										3							WOS:000368521800003		
J	Wahlqvist, Mark L.								Lactose nutrition in lactase nonpersisters								ASIA PACIFIC JOURNAL OF CLINICAL NUTRITION				24				S21	S25		10.6133/apjcn.2015.24.s1.04			DEC 2015	2015										8							WOS:000368049400004		
J	Shah, Tayyab I.; Bath, Brenna; Milosavljevic, Stephan								Comparing geographical distribution of community-based physiotherapists and family physicians across Saskatchewan								CANADIAN GEOGRAPHER-GEOGRAPHE CANADIEN				59	4			461	473		10.1111/cag.12224			WIN 2015	2015										3							WOS:000367946100015		
J	McLaughlin, Janelle; Fortin, Guillaume; Bourque, Daniel; Guyondet, Thomas								Environmental parameters relating to the establishment of an aquatic invasive species (Ciona intestinalis), Prince Edward Island, Canada								CANADIAN GEOGRAPHER-GEOGRAPHE CANADIEN				59	4			504	518		10.1111/cag.12204			WIN 2015	2015										0							WOS:000367946100018		
J	Remmel, Tarmo K.								ShrinkShape2: A FOSS toolbox for computing rotation-invariant shape spectra for characterizing and comparing polygons								CANADIAN GEOGRAPHER-GEOGRAPHE CANADIEN				59	4			532	547		10.1111/cag.12222			WIN 2015	2015										0							WOS:000367946100020		
J	Schwendel, Arved C.; Nicholas, Andrew P.; Aalto, Rolf E.; Smith, Greg H. Sambrook; Buckley, Simon								Interaction between meander dynamics and floodplain heterogeneity in a large tropical sandbed river: the Rio Beni, Bolivian Amazon								EARTH SURFACE PROCESSES AND LANDFORMS				40	15			2026	2040		10.1002/esp.3777			DEC 2015	2015										6							WOS:000368004400004		
J	Bergstrom, Per; Lindegarth, Susanne; Lindegarth, Mats								Modeling and predicting the growth of the mussel, Mytilus edulis: implications for planning of aquaculture and eutrophication mitigation								ECOLOGY AND EVOLUTION				5	24			S920	S933		10.1002/ece3.1823			DEC 2015	2015										4							WOS:000368136600016		
J	Karydas, Christos G.; Zdruli, Pandi; Koci, Spartak; Sallaku, Fatbardh								Monthly Time-Step Erosion Risk Monitoring of Ishmi-Erzeni Watershed, Albania, Using the G2 Model								ENVIRONMENTAL MODELING & ASSESSMENT				20	6			657	672		10.1007/s10666-015-9455-5			DEC 2015	2015										3							WOS:000367879600007		
J	Tok, Ezgi; Gunay, Asli Suha Donertas; Turan, Aylin Celik								A case study in natural coastline of Enez-Kesan districts by using natural threshold analysis								OCEAN & COASTAL MANAGEMENT				118				129	138		10.1016/j.ocecoaman.2015.07.030			DEC 2015	2015						3rd International Symposium on Integrated Coastal Zone Management (ICZM)	OCT 14-18, 2014		Marmara Res Ctr, Antalya, TURKEY	0							WOS:000367775700004		
J	Guneroglu, Abdulaziz								Coastal changes and land use alteration on Northeastern part of Turkey								OCEAN & COASTAL MANAGEMENT				118				225	233		10.1016/j.ocecoaman.2015.06.019			DEC 2015	2015						3rd International Symposium on Integrated Coastal Zone Management (ICZM)	OCT 14-18, 2014		Marmara Res Ctr, Antalya, TURKEY	6							WOS:000367775700012		
J	Roux, J.; Germishuizen, I.; Nadel, R.; Lee, D. J.; Wingfield, M. J.; Pegg, G. S.								Risk assessment for Puccinia psidii becoming established in South Africa								PLANT PATHOLOGY				64	6			1326	1335		10.1111/ppa.12380			DEC 2015	2015										4							WOS:000367956500007		
J	Woods, Mark A.								Applied palaeontology in the Chalk Group: quality control for geological mapping and modelling and revealing new understanding								PROCEEDINGS OF THE GEOLOGISTS ASSOCIATION				126	6			777	787		10.1016/j.pgeola.2015.11.003			DEC 2015	2015										2							WOS:000367770500010		
J	Shoko, Cletah; Masocha, Mhosisi; Dube, Timothy								A new potential method to estimate abundance of small game species								AFRICAN JOURNAL OF ECOLOGY				53	4			406	412		10.1111/aje.12211			DEC 2015	2015										1							WOS:000367660000003		
J	Deng, Chengbin								Integrating multi-source remotely sensed datasets to examine the impact of tree height and pattern information on crimes in Milwaukee, Wisconsin								APPLIED GEOGRAPHY				65				38	48		10.1016/j.apgeog.2015.10.005			DEC 2015	2015										1							WOS:000367774600004		
J	Rojas Fabro, Annette Yabel; Pacheco Avila, Julia Guadalupe; Esteller Alberich, Maria Vicenta; Cabrera Sansores, Santos Armando; Camargo-Valero, Miller Alonso								Spatial distribution of nitrate health risk associated with groundwater use as drinking water in Merida, Mexico								APPLIED GEOGRAPHY				65				49	57		10.1016/j.apgeog.2015.10.004			DEC 2015	2015										11							WOS:000367774600005		
J	Connolly, Matthew H.; Hagelman, Ronald R., III								Management implications of spatiotemporal non-stationarity in municipal water consumption patterns and drivers								APPLIED GEOGRAPHY				65				70	81		10.1016/j.apgeog.2015.11.003			DEC 2015	2015										2							WOS:000367774600007		
J	Shi, Yi-shao; Wu, Jie; Wang, Si-yi								Spatio-temporal features and the dynamic mechanism of shopping center expansion in Shanghai								APPLIED GEOGRAPHY				65				93	108		10.1016/j.apgeog.2015.11.004			DEC 2015	2015										2							WOS:000367774600009		
J	Chen, Guanyi; Guan, Yanan; Tong, Ling; Yan, Beibei; Hou, Li'an								Spatial estimation of PM2.5 emissions from straw open burning in Tianjin from 2001 to 2012								ATMOSPHERIC ENVIRONMENT				122				705	712		10.1016/j.atmosenv.2015.10.043			DEC 2015	2015										9							WOS:000367413600075		
J	Almaraz, Sofia De-Leon; Azzaro-Pantel, Catherine; Montastruc, Ludovic; Boix, Marianne								Deployment of a hydrogen supply chain by multi-objective/multi-period optimisation at regional and national scales								CHEMICAL ENGINEERING RESEARCH & DESIGN				104				11	31		10.1016/j.cherd.2015.07.005			DEC 2015	2015										7							WOS:000367629900002		
J	Seukep, Sara E.; Kolivras, Korine N.; Hong, Yili; Li, Jie; Prisley, Stephen P.; Campbell, James B.; Gaines, David N.; Dymond, Randel L.								An Examination of the Demographic and Environmental Variables Correlated with Lyme Disease Emergence in Virginia								ECOHEALTH				12	4			634	644		10.1007/s10393-015-1034-3			DEC 2015	2015										2							WOS:000367627300012		
J	Zainab, Uswa-I; Kruger, Estie; Tennant, Marc								Major metropolis rail system access to dental care for the retired and elderly: a high-resolution geographic study of Sydney, Australia								GERODONTOLOGY				32	4			302	308		10.1111/ger.12157			DEC 2015	2015										0							WOS:000367666000011		
