PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Sirca, Costantino; Casula, Franco; Bouillon, Christophe; Fierro Garcia, Belen; Fernandez Ramiro, Monica Maria; Vila Molina, Beatriz; Spano, Donatella								A wildfire risk oriented GIS tool for mapping Rural-Urban Interfaces								ENVIRONMENTAL MODELLING & SOFTWARE				94				36	47		10.1016/j.envsoft.2017.03.024			AUG 2017	2017										0							WOS:000403644700003		
J	Mathews, Adam J.; Haffner, Matthew; Ellis, Emily A.								GIS-based modeling of tornado siren sound propagation: Refining spatial extent and coverage estimations								INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION				23				36	44		10.1016/j.ijdrr.2017.04.004			AUG 2017	2017										1							WOS:000403533600004		
J	Ntajal, Joshua; Lamptey, Benjamin L.; Mahamadou, Ibrahim B.; Nyarko, Benjamin K.								Flood disaster risk mapping in the Lower Mono River Basin in Togo, West Africa								INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION				23				93	103		10.1016/j.ijdrr.2017.03.015			AUG 2017	2017										0							WOS:000403533600010		
J	Hanauer, Merlin M.; Reid, John								Valuing urban open space using the travel-cost method and the implications of measurement error								JOURNAL OF ENVIRONMENTAL MANAGEMENT				198				50	65		10.1016/j.jenvman.2017.05.005			AUG 1 2017	2017										0							WOS:000403519100006		
J	Wuestemann, Henry; Kalisch, Dennis; Kolbe, Jens								Access to urban green space and environmental inequalities in Germany								LANDSCAPE AND URBAN PLANNING				164				124	131		10.1016/j.landurbplan.2017.04.002			AUG 2017	2017										4							WOS:000403516800012		
J	Janssen, Ron; Dias, Eduardo								A pictorial approach to geodesign: A case study for the Lower Zambezi valley								LANDSCAPE AND URBAN PLANNING				164				144	148		10.1016/j.landurbPlan.2017.03.014			AUG 2017	2017										0							WOS:000403516800014		
J	Azizkhani, Mostafa; Vakili, Abdullah; Noorollahi, Younes; Naseri, Farzin								Potential survey of photovoltaic power plants using Analytical Hierarchy Process (AHP) method in Iran								RENEWABLE & SUSTAINABLE ENERGY REVIEWS				75				1198	1206		10.1016/j.rser.2016.11.103			AUG 2017	2017										1							WOS:000401395000095		
J	Maggioni, Daniela; Santangelo, Grazia D.								Local Environmental Non-Profit Organizations and the Green Investment Strategies of Family Firms								ECOLOGICAL ECONOMICS				138				126	138		10.1016/j.ecolecon.2017.03.026			AUG 2017	2017										0							WOS:000402215800014		
J	Zhou Zhongfa; Zhang Shaoyun; Xiong Kangning; Li Bo; Tian Zhonghui; Chen Quan; Yan Lihui; Xiao Shizhen								The spatial distribution and factors affecting karst cave development in Guizhou Province								JOURNAL OF GEOGRAPHICAL SCIENCES				27	8			1011	1024		10.1007/s11442-017-1418-0			AUG 2017	2017										0							WOS:000401046200007		
J	Yang, Shu-Rong								Assessment of Rainfall-Induced Landslide Susceptibility Using GIS-Based Slope Unit Approach								JOURNAL OF PERFORMANCE OF CONSTRUCTED FACILITIES				31	4					04017026	10.1061/(ASCE)CF.1943-5509.0000997			AUG 2017	2017										0							WOS:000400523100003		
J	Javadnejad, Farid; Waldron, Brian; Hill, Arleen								LITE Flood: Simple GIS-Based Mapping Approach for Real-Time Redelineation of Multifrequency Floods								NATURAL HAZARDS REVIEW				18	3					UNSP 04017004	10.1061/(ASCE)NH.1527-6996.0000238			AUG 2017	2017										2							WOS:000400522200005		
J	Mokhtari, Fahimeh; Soltani, Saeid; Mousavi, Seyed Alireza								Assessment of Flood Damage on Humans, Infrastructure, and Agriculture in the Ghamsar Watershed Using HEC-FIA Software								NATURAL HAZARDS REVIEW				18	3					UNSP 04017006	10.1061/(ASCE)NH.1527-6996.0000248			AUG 2017	2017										0							WOS:000400522200013		
J	Li, Chao; Zhou, Shengtao; Xiao, Yiqing; Huang, Qin; Li, Lixiao; Chan, P. W.								Effects of inflow conditions on mountainous/urban wind environment simulation								BUILDING SIMULATION				10	4			573	588		10.1007/s12273-017-0348-1			AUG 2017	2017										1							WOS:000400301700011		
J	Eschmann, Christian; Wundsam, Timo								Web-Based Georeferenced 3D Inspection and Monitoring of Bridges with Unmanned Aircraft Systems								JOURNAL OF SURVEYING ENGINEERING				143	3					UNSP 04017003	10.1061/(ASCE)SU.1943-5428.0000221			AUG 2017	2017										0							WOS:000400165300008		
J	Villacreses, Geovanna; Gaona, Gabriel; Martinez-Gomez, Javier; Juan Jijon, Diego								Wind farms suitability location using geographical information system (GIS), based on multi-criteria decision making (MCDM) methods: The case of continental Ecuador								RENEWABLE ENERGY				109				275	286		10.1016/j.renene.2017.03.041			AUG 2017	2017										2							WOS:000400212500025		
J	Christoforaki, Mary; Tsoutsos, Theocharis								Sustainable siting of an offshore wind park a case in Chania, Crete								RENEWABLE ENERGY				109				624	633		10.1016/j.renene.2017.03.063			AUG 2017	2017										0							WOS:000400212500056		
J	Pour, Amin Beiranvand; Hashim, Mazlan								Application of Landsat-8 and ALOS-2 data for structural and landslide hazard mapping in Kelantan, Malaysia								NATURAL HAZARDS AND EARTH SYSTEM SCIENCES				17	7			1285	1303		10.5194/nhess-17-1285-2017			JUL 28 2017	2017										1							WOS:000406664800001		
J	Bendle, Jacob M.; Thorndycraft, Varyl R.; Palmer, Adrian P.								The glacial geomorphology of the Lago Buenos Aires and Lago Pueyrredon ice lobes of central Patagonia								JOURNAL OF MAPS				13	2						10.1080/17445647.2017.1351908			JUL 26 2017	2017										4							WOS:000424371900001		
J	Garcia-Martinez, Miguel A.; Rodriguez, Aaron; Mcdonald, Hugh P.								Validation of Calochortus ownbeyi (Liliaceae), a new species from northwestern Mexico								PHYTOTAXA				314	2			241	250		10.11646/phytotaxa.314.2.5			JUL 25 2017	2017										0							WOS:000406268200005		
J	Paprotny, Dominik; Morales-Napoles, Oswaldo; Jonkman, Sebastiaan N.								Efficient pan-European river flood hazard modelling through a combination of statistical and physical models								NATURAL HAZARDS AND EARTH SYSTEM SCIENCES				17	7			1267	1283		10.5194/nhess-17-1267-2017			JUL 21 2017	2017										1							WOS:000406064800002		
J	Lv, Zunfu; Liu, Xiaojun; Cao, Weixing; Zhu, Yan								A Model-Based Estimate of Regional Wheat Yield Gaps and Water Use Efficiency in Main Winter Wheat Production Regions of China								SCIENTIFIC REPORTS				7						6081	10.1038/s41598-017-06312-x			JUL 20 2017	2017										1							WOS:000405907800135		
J	Sanchez-Garcia, S.; Athanassiadis, D.; Martinez-Alonso, C.; Tolosana, E.; Majada, J.; Canga, E.								A GIS methodology for optimal location of a wood-fired power plant: Quantification of available woodfuel, supply chain costs and GHG emissions								JOURNAL OF CLEANER PRODUCTION				157				201	212		10.1016/j.jclepro.2017.04.058			JUL 20 2017	2017										2							WOS:000405883600021		
J	Gruebner, Oliver; Lowe, Sarah R.; Sykora, Martin; Kardass, Ketan Shan; Subramanian, S. V.; Galea, Sandro								A novel surveillance approach for disaster mental health								PLOS ONE				12	7					e0181233	10.1371/journal.pone.0181233			JUL 19 2017	2017										1							WOS:000406067800040		
J	Patel, Opal; Shahulhameed, Safraj; Shivashankar, Roopa; Tayyab, Mohammad; Rahman, Atiqur; Prabhakaran, Dorairaj; Tandon, Nikhil; Jaacks, Lindsay M.								Association between full service and fast food restaurant density, dietary intake and overweight/obesity among adults in Delhi, India								BMC PUBLIC HEALTH				18						36	10.1186/s12889-017-4598-8			JUL 19 2017	2017										0							WOS:000405874700005		
J	Lai, I-Chien; Lee, Chon-Lin; Ko, Fung-Chi; Lin, Ju-Chieh; Huang, Hu-Ching; Shiu, Ruei-Feng								Use of a numerical simulation approach to improve the estimation of air-water exchange fluxes of polycyclic aromatic hydrocarbons in a coastal zone								MARINE POLLUTION BULLETIN				120	1-2			259	267		10.1016/j.marpolbul.2017.05.023			JUL 15 2017	2017										0							WOS:000407539300040		
J	Qureshi, Muhammad Ateeq; Yi, Chaolu; Xu, Xiangke; Li, Yingkui								Glacier status during the period 1973-2014 in the Hunza Basin, Western Karakoram								QUATERNARY INTERNATIONAL				444				125	136		10.1016/j.quaint.2016.08.029			JUL 15 2017	2017										3							WOS:000406754700012		
J	Singh, Anil Kumar; Jasrotia, Avtar Singh; Taloor, Ajay Kumar; Kotlia, Bahadur Singh; Kumar, Vaibhav; Roy, Sagarika; Ray, Prashant Kumar Champati; Singh, Kamalesh Kumar; Singh, Anoop Kumar; Sharma, Arun Kumar								Estimation of quantitative measures of total water storage variation from GRACE and GLDAS-NOAH satellites using geospatial technology								QUATERNARY INTERNATIONAL				444				191	200		10.1016/j.quaint.2017.04.014			JUL 15 2017	2017										0							WOS:000406754700018		
J	Zhan, Chao; Yu, Junbao; Wang, Qing; Li, Yunzhao; Zhou, Di; Xing, Qinghui; Chu, Xiaojing								The evolutionary process of the geomorphology of tidal embayments in southern Jiaodong Peninsula, China								ESTUARINE COASTAL AND SHELF SCIENCE				194				182	191		10.1016/j.ecss.2017.06.016			JUL 15 2017	2017										0							WOS:000406725600018		
J	Bosch, Jonathan; Staffell, Iain; Hawkes, Adam D.								Temporally-explicit and spatially-resolved global onshore wind energy potentials								ENERGY				131				207	217		10.1016/j.energy.2017.05.052			JUL 15 2017	2017										2							WOS:000403996700020		
J	Silva, Susana Ferreira; Martinho, Marta; Capitao, Rui; Reis, Teresa; Fortes, Conceicao Joana; Ferreira, Jose Carlos								An index-based method for coastal-flood risk assessment in low-lying areas (Costa de Caparica, Portugal)								OCEAN & COASTAL MANAGEMENT				144				90	104		10.1016/j.ocecoaman.2017.04.010			JUL 15 2017	2017										1							WOS:000403862600011		
J	Moore, Susan A.; Brown, Greg; Kobryn, Halina; Strickland-Munro, Jennifer								Identifying conflict potential in a coastal and marine environment using participatory mapping								JOURNAL OF ENVIRONMENTAL MANAGEMENT				197				706	718		10.1016/j.jenvman.2016.12.026			JUL 15 2017	2017										4							WOS:000401880100067		
J	Zyoud, Shaher H.; Fuchs-Hanusch, Daniela								A bibliometric-based survey on AHP and TOPSIS techniques								EXPERT SYSTEMS WITH APPLICATIONS				78				158	181		10.1016/j.eswa.2017.02.016			JUL 15 2017	2017										7							WOS:000398877400013		
J	Chen, Yih-Yuan; Chang, Jia-Ru; Wu, Chih-Da; Yeh, Yen-Po; Yang, Shiu-Ju; Hsu, Chih-Hao; Lin, Ming-Ching; Tsai, Ching-Fang; Lin, Ming-Shian; Su, Ih-Jen; Dou, Horng-Yunn								Combining molecular typing and spatial pattern analysis to identify areas of high tuberculosis transmission in a moderateincidence county in Taiwan								SCIENTIFIC REPORTS				7						5394	10.1038/s41598-017-05674-6			JUL 14 2017	2017										0							WOS:000405464200031		
J	Salehi, Fatemeh; Ahmadian, Leila								The application of geographic information systems (GIS) in identifying the priority areas for maternal care and services								BMC HEALTH SERVICES RESEARCH				17						482	10.1186/s12913-017-2423-9			JUL 12 2017	2017										1							WOS:000405663500005		
J	Hu, Gang; Yi, Chaolu; Zhang, Jiafu; Dong, Guocheng; Liu, Jinhua; Xu, Xiangke; Jiang, Tao								Extensive glacial advances during the Last Glacial Maximum near the eastern Himalayan syntaxis								QUATERNARY INTERNATIONAL				443				1	12		10.1016/j.quaint.2016.08.005			JUL 10 2017	2017										0							WOS:000406753900001		
J	Martos, Alexander J.; Wilson, Patrick A.; Meyer, Ilan H.								, gay, bisexual, and transgender (LGBT) health services in the United States: Origins, evolution, and contemporary landscape								PLOS ONE				12	7					e0180544	10.1371/journal.pone.0180544			JUL 10 2017	2017										0							WOS:000405544800052		
J	Bala, Anju; Pawar, Prakashkiran S.; Misra, Anil Kumar; Rawat, Kishan Singh								Estimation and validation of actual evapotranspiration for wheat crop using SEBAL model over Hisar district, Haryana, India								CURRENT SCIENCE				113	1			134	141		10.18520/cs/v113/i01/134-141			JUL 10 2017	2017										0							WOS:000405623700035		
J	Xia, Linlin; Zhang, Yan; Sun, Xiaoxi; Li, Jinjian								Analyzing the spatial pattern of carbon metabolism and its response to change of urban form								ECOLOGICAL MODELLING				355				105	115		10.1016/j.ecolmodel.2017.03.002			JUL 10 2017	2017										1							WOS:000402345800011		
J	De Munck, Stephane; Gauthier, Yves; Bernier, Monique; Chokmani, Karem; Legare, Serge								River predisposition to ice jams: a simplified geospatial model								NATURAL HAZARDS AND EARTH SYSTEM SCIENCES				17	7			1033	1045		10.5194/nhess-17-1033-2017			JUL 6 2017	2017										0							WOS:000404799800001		
J	Rosewell, Alexander; Makita, Leo; Muscatello, David; John, Lucy Ninmongo; Bieb, Sibauk; Hutton, Ross; Ramamurthy, Sundar; Shearman, Phil								Health information system strengthening and malaria elimination in Papua New Guinea								MALARIA JOURNAL				16						278	10.1186/s12936-017-1910-0			JUL 5 2017	2017										0							WOS:000405703400002		
J	Paquet, Catherine; de Montigny, Luc; Labban, Alice; Buckeridge, David; Ma, Yu; Arora, Narendra; Dube, Laurette								The moderating role of food cue sensitivity in the behavioral response of children to their neighborhood food environment: a cross-sectional study								INTERNATIONAL JOURNAL OF BEHAVIORAL NUTRITION AND PHYSICAL ACTIVITY				14						86	10.1186/s12966-017-0540-9			JUL 5 2017	2017										0							WOS:000404823000001		
J	Ohori, Ken Arroyo; Ledoux, Hugo; Stoter, Jantien								Visualising higher-dimensional space-time and space-scale objects as projections to R-3								PEERJ COMPUTER SCIENCE										e123	10.7717/peerj-cs.123			JUL 3 2017	2017										0							WOS:000425421500003		
J	Zeng, Cheng; Wang, Shijie; Bai, Xiaoyong; Li, Yangbing; Tian, Yichao; Li, Yue; Wu, Luhua; Luo, Guangjie								Soil erosion evolution and spatial correlation analysis in a typical karst geomorphology using RUSLE with GIS								SOLID EARTH				8	4			721	736		10.5194/se-8-721-2017			JUL 3 2017	2017										0							WOS:000404791200001		
J	Bertelli, Claire; Laird, Matthew R.; Williams, Kelly P.; Lau, Britney Y.; Hoad, Gemma; Winsor, Geoffrey L.; Brinkman, Fiona S. L.		Simon Fraser Univ Res Comp Grp						IslandViewer 4: expanded prediction of genomic islands for larger-scale datasets								NUCLEIC ACIDS RESEARCH				45	W1			W30	W35		10.1093/nar/gkx343			JUL 3 2017	2017										15							WOS:000404427000006		
J	Pardo Navarro, Fernando								Application of the multiple regression model for the interpolation of temperatures and rainfall at the Iberian Peninsula and the Balearic Islands								ESTUDIOS GEOGRAFICOS				78	283			493	522		10.3989/estgeogr.201717			JUL-DEC 2017	2017										0							WOS:000428724600005		
J	Kodir, Abdul; Hartono, Djoko M.; Haeruman, Herman; Mansur, Irdika								Integrated post mining landscape for sustainable land use: A case study in South Sumatera, Indonesia								SUSTAINABLE ENVIRONMENT RESEARCH				27	4			203	213		10.1016/j.serj.2017.03.003			JUL 2017	2017										0							WOS:000426989300006		
J	Babacan, Sevki; Ozey, Ramazan								Geography Teachers' In-Service Training Needs in Geography Teaching Program by Their Learning Areas								MARMARA GEOGRAPHICAL REVIEW					36			1	15					JUL 2017	2017										0							WOS:000425365800001		
J	Kervankiran, Ismail; Akturk, Mukaddes								Spatial Analysis of Accommodation Statistics by Province in Turkey								MARMARA GEOGRAPHICAL REVIEW					36			83	96					JUL 2017	2017										0							WOS:000425365800008		
J	Benek, Sedat; Sahap, Ahmet								Determination of Green Areas by Using Geographic Information Systems (GIS) and Remote Sensing in the Sanliurfa City								MARMARA GEOGRAPHICAL REVIEW					36			304	314					JUL 2017	2017										0							WOS:000425365800024		
J	Reyna Garcia, Adrian Eliceo; Reyna Bowen, Jose Lizardo; Vinces Solorzano, Carlos Julio								URBAN GROWTH SCENARIOS FOR THE YEARS 2017 AND 2022 OF THE CITY OF PORTOVIEJO, MANABI-ECUADOR, FROM CELLULAR AUTOMATA								REVISTA SAN GREGORIO					19			20	33					JUL-DEC 2017	2017										0							WOS:000424973000003		
J	Buzai, Gustavo D.; Principi, Noelia								IDENTIFICATION OF POTENTIAL AREAS OF LAND-USE CONFLICT IN THE LUJAN RIVER BASIN, ARGENTINA								REVISTA GEOGRAFICA DE AMERICA CENTRAL					59			91	124		10.15359/rgac.3-59.4			JUL-DEC 2017	2017										0							WOS:000424838300005		
J	Buzai, Gustavo D.; Principi, Noelia								IDENTIFICATION OF POTENTIAL AREAS OF LAND-USE CONFLICT IN THE LUJAN RIVER BASIN, ARGENTINA								REVISTA GEOGRAFICA DE AMERICA CENTRAL					59			125	157		10.15359/rgac.3-59.5			JUL-DEC 2017	2017										0							WOS:000424838300006		
J	Marques Martins, Ana Paula; Debastiani, Aline Bernarda; Gaiad, Natalia Peixoto; Dalla Corte, Ana Paula; Sanquetta, Carlos Roberto								Delimitation of potentials ecological corridors between the conservation units of the east region of Alto Iguacu Basin - Parana								NATIVA				5	4			267	273		10.5935/2318-7670.v05n04a07			JUL-AUG 2017	2017										0							WOS:000424080000007		
J	Kursah, Matthew Biniyam								Least-Cost Pipeline using Geographic Information System: The Limit to Technicalities								INTERNATIONAL JOURNAL OF APPLIED GEOSPATIAL RESEARCH				8	3			1	15		10.4018/ijagr.2017070101			JUL-SEP 2017	2017										0							WOS:000423961000002		
J	Flessner, Brandon; Henry, Mary C.; Green, Jerry								Species Distribution Modeling of American Beech (Fagus Grandifolia) Distribution in Southwest Ohio								INTERNATIONAL JOURNAL OF APPLIED GEOSPATIAL RESEARCH				8	3			16	36		10.4018/ijagr.2017070102			JUL-SEP 2017	2017										0							WOS:000423961000003		
J	de Souza, Camila Furlan; Pertille, Carla Talita; Schramm Correa, Bruno Jan; Vieira, Francielle Santos								MORPHOMETRIC CHARACTERIZATION OF THE HYDROGRAPHIC BASIN OF THE RIVER IVAI - PARANA								GEOAMBIENTE ON-LINE					29						10.5216/revgeoamb.v0i23.46351			JUL-DEC 2017	2017										0							WOS:000423224400007		
J	Rodrigues Lima, Wagner Jose; dos Santos, Francilio de Amorim; Brito da Cruz, Maria Lucia								ANALYSIS OF PARAMETERS MORPHOMETRIC BASIN STREAM CARAUNA, IN QUIXERAMOBIM (CEARA - BRAZIL)								GEOAMBIENTE ON-LINE					29						10.5216/revqeoamb.v0i29.42567			JUL-DEC 2017	2017										0							WOS:000423224400001		
J	Jimenez A, Cristian; Benavides B, Jhony; Ospina-Salazar, Daniel I.; Zuniga E, Orlando; Ochoa B, Oscar; Mosquera G, Carlos								Relationship between physical properties and the magnetic susceptibility in two soils of Valle del Cauca								REVISTA DE CIENCIAS AGRICOLAS				34	2			33	45		10.22267/rcia.173402.70			JUL-DEC 2017	2017										0							WOS:000423921700003		
J	Moura, Valdir; Canhin Silva, Paulo Joao; Franco Rosell, Eduardo Candido; Albuquerque Alves, Wagner Walker								Using multi-temporal analysis and land occupation in Permanent Preservation Areas (APP), in Piranha River Basin, Sao Miguel do Guapore-RO, Brazil								REVISTA GEOGRAFICA VENEZOLANA				58	2			414	429					JUL-DEC 2017	2017										0							WOS:000423899800010		
J	Gourmelon, Francoise; Rouan, Mathias; Nabucet, Jean								Geographic data infrastructures and environmental research observatories - An example of implementation								REVUE INTERNATIONALE DE GEOMATIQUE				27	3			355	373		10.3166/rig.2017.00031			JUL-SEP 2017	2017										0							WOS:000423910300004		
J	Zambon, Ilaria; Delfanti, Lavinia; Marucci, Alvaro; Bedini, Roberto; Bessone, Walter; Cecchini, Massimo; Monarca, Danilo								Identification of Optimal Mechanization Processes for Harvesting Hazelnuts Based on Geospatial Technologies in Sicily (Southern Italy)								AGRICULTURE-BASEL				7	7					56	10.3390/agriculture7070056			JUL 2017	2017										0							WOS:000423491300006		
J	Spencer, Terry; Behar-Horenstein, Linda; Aufmuth, Joe; Hardt, Nancy; Applebaum, Jennifer W.; Emanuel, Amber; Isaza, Natalie								Factors that Influence Intake to One Municipal Animal Control Facility in Florida: A Qualitative Study								ANIMALS				7	7					48	10.3390/ani7070048			JUL 2017	2017										1							WOS:000422962400001		
J	Sergeev, I. S.; Glebova, A. B.								Late-Quaternary Transgression of the White Sea as Deduced From Data on GIS-Based Bottom Relief Analysis								GEOGRAPHY AND NATURAL RESOURCES				38	3			288	294		10.1134/S1875372817030106			JUL 2017	2017										0							WOS:000419838200010		
J	Lancharro Gutierrez, Ma Angeles; Bueno Ramirez, Primitiva								Schematic paintings and territories in the Late Prehistory of inner Tagus basin								ZEPHYRUS-REVISTA DE PREHISTORIA Y ARQUEOLOGIA				80				33	47		10.14201/zephyrus2017803347			JUL-DEC 2017	2017										0							WOS:000419510200002		
J	Sanchez-Romero, Laura; Canals, Antoni; Perez-Gonzalez, Alfredo; Marquez, Belen; Mosquera, Marina; Karampaglidis, Theodoros; Luis Arsuaga, Juan; Baquedano, Enrique								Breaking the palimpsest: an approach to the cultural sequence of Neanderthal occupation at the Navalmaillo rockshelter, Pinilla del Valle (Spain)								TRABAJOS DE PREHISTORIA				74	2			225	237		10.3989/tp.2017.12192			JUL-DEC 2017	2017										0							WOS:000419299300002		
J	Abarca-Alvarez, Francisco Javier; Campos-Sanchez, Francisco Sergio; Reinoso-Bellido, Rafael								Methodology of Decision Support through GIS and Artificial Intelligence: Implementation for Demographic Characterization of Andalusia based on Dwelling								ESTOA-REVISTA DE LA FACULTAD DE ARQUITECTURA Y URBANISMO DE LA UNIVERSIDAD DE CUENCA				6	11			33	51		10.18537/est.v006.n011.a03			JUL-DEC 2017	2017										0							WOS:000419284300003		
J	Dalloz, Matheus Fernandes; Crouzeilles, Renato; Almeida-Gomes, Mauricio; Papi, Bernardo; Prevedello, Jayme Augusto								Incorporating landscape ecology metrics into environmental impact assessment in the Brazilian Atlantic Forest								PERSPECTIVES IN ECOLOGY AND CONSERVATION				15	3			216	220		10.1016/j.pecon.2017.07.002			JUL-SEP 2017	2017										0							WOS:000418496900013		
J	Englund, Oskar; Sparovek, Gerd; Berndes, Goran; Freitas, Flavio; Ometto, Jean P.; Oliveira, Pedro Valle De Carvalho E.; Costa, Ciniro, Jr.; Lapola, David								A new high-resolution nationwide aboveground carbon map for Brazil								GEO-GEOGRAPHY AND ENVIRONMENT				4	2					UNSP e00045	10.1002/geo2.45			JUL-DEC 2017	2017										1							WOS:000417914200004		
J	Rickles, Patrick; Ellul, Claire; Haklay, Muki								A suggested framework and guidelines for learning GIS in interdisciplinary research								GEO-GEOGRAPHY AND ENVIRONMENT				4	2					UNSP e00046	10.1002/geo2.46			JUL-DEC 2017	2017										0							WOS:000417914200005		
J	Walker, Margath; Boamah, Emmanuel Frimpong								Map the gap: alternative visualisations of geographic knowledge production								GEO-GEOGRAPHY AND ENVIRONMENT				4	2					UNSP e00038	10.1002/geo2.38			JUL-DEC 2017	2017										0							WOS:000417914200006		
J	Choudhary, K.; Boori, M. S.; Kupriyanov, A.								MAPPING AND EVALUATING URBAN DENSITY PATTERNS IN MOSCOW, RUSSIA								COMPUTER OPTICS				41	4			528	534		10.18287/2412-6179-2017-41-4-528-534			JUL-AUG 2017	2017										0							WOS:000418022300010		
J	Boori, M. S.; Choudhary, K.; Paringer, R. A.; Evers, M.								FOOD VULNERABILITY ANALYSIS IN THE CENTRAL DRY ZONE OF MYANMAR								COMPUTER OPTICS				41	4			552	558		10.18287/2412-61792017-41-4-552-558			JUL-AUG 2017	2017										0							WOS:000418022300013		
J	Devadevan, V.; Sankaranarayanan, Suresh								Forest Fire Information System Using Wireless Sensor Network								INTERNATIONAL JOURNAL OF AGRICULTURAL AND ENVIRONMENTAL INFORMATION SYSTEMS				8	3			52	67		10.4018/IJAEIS.2017070104			JUL-SEP 2017	2017										0							WOS:000417448900004		
J	Dargany, Reyhaneh Ashori; Zeinolabedini, Mehrshad; Ebrahimi, Ali								THE COMPOSITION OF STRATEGY TO PROTECT THE WILD SPECIES OF ALMOND (PRUNUS SCOPARIA) USING THE GEOGRAPHIC AND MOLECULAR DATA								INTERNATIONAL JOURNAL OF ECOSYSTEMS AND ECOLOGY SCIENCE-IJEES				7	3			485	498					JUL 2017	2017										0							WOS:000417183100010		
J	Katarzyna, Rozpondek; Rafal, Rozpondek; Piotr, Pachura								CHARACTERISTICS OF SPATIAL DISTRIBUTION OF PHOSPHORUS AND NITROGEN IN THE BOTTOM SEDIMENTS OF THE WATER RESERVOIR PORAJ								JOURNAL OF ECOLOGICAL ENGINEERING				18	4			178	184		10.12911/22998993/74277			JUL 2017	2017										0							WOS:000416834200023		
J	Fronczek-Wojciechowska, Magdalena; Kopacz, Karolina; Padula, Gianluca; Wisniewski, Szymon; Wojnarowska, Anna								PROPOSAL FOR A METHOD OF CONSTRUCTING INCLUSIVE URBAN GREEN INFRASTRUCTURE								EUROPEAN SPATIAL RESEARCH AND POLICY				24	1			81	105		10.1515/esrp-2017-0005			JUL 2017	2017										0							WOS:000416506200005		
J	Ma, Ding; Sandberg, Mats; Jiang, Bin								A Socio-Geographic Perspective on Human Activities in Social Media								GEOGRAPHICAL ANALYSIS				49	3			328	342		10.1111/gean.12122			JUL 2017	2017										0							WOS:000405108800004		
J	Rubiera Morollon, Fernando; Gonzalez Marroquin, Victor M.; Perez Rivero, Jose L.								Urban sprawl in Madrid? An analysis of the urban growth of Madrid during the last quarter of the twentieth century								LETTERS IN SPATIAL AND RESOURCE SCIENCE				10	2			205	214		10.1007/s12076-016-0181-7			JUL 2017	2017										0							WOS:000416227900005		
J	Maruyama, Yoshihisa; Sakemoto, Masaki								Development of nationwide amplification map of response spectrum for Japan based on station correction factors								EARTHQUAKES AND STRUCTURES				13	1			17	27		10.12989/eas.2017.13.1.017			JUL 2017	2017										0							WOS:000411795700003		
J	Christian, Hayley; Knuiman, Matthew; Divitini, Mark; Foster, Sarah; Hooper, Paula; Boruff, Bryan; Bull, Fiona; Giles-Corti, Billie								A Longitudinal Analysis of the Influence of the Neighborhood Environment on Recreational Walking within the Neighborhood: Results from RESIDE								ENVIRONMENTAL HEALTH PERSPECTIVES				125	7					UNSP 077009	10.1289/EHP823			JUL 2017	2017										0							WOS:000413791300017		
J	Correa, Claudia V. S.; Reis, Fabio A. G. V.; Giordano, Lucilia C.; Bressane, Adriano; Chaves, Camila J.; Do Amaral, Ana Maria C.; Brito, Hermes D.; De Medeiros, Gerson A.								Geo-environmental zoning using physiographic compartmentalization: a proposal for supporting sustainable decision-making								ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS				89	3			1503	1530		10.1590/0001-3765201720160915			JUL-SEP 2017	2017										0							WOS:000411569900012		
J	Liu, Shiliang; Dong, Yuhong; Cheng, Fangyan; Zhang, Yueqiu; Hou, Xiaoyun; Dong, Shikui; Coxixo, Ana								Effects of road network on Asian elephant habitat and connectivity between the nature reserves in Xishuangbanna, Southwest China								JOURNAL FOR NATURE CONSERVATION				38				11	20		10.1016/j.jnc.2017.05.001			JUL 2017	2017										0							WOS:000406934500003		
J	Basir, Aditya Putra; Andayani, Sri; Sambah, Abu Bakar								Spatial Multi Criteria Analysis to Determine the Suitability of the Area for Sea Cucumber Cultivation (Holothuria sp.) In the Waters of Hatta Island, Banda Neira, Maluku.								RESEARCH JOURNAL OF PHARMACEUTICAL BIOLOGICAL AND CHEMICAL SCIENCES				8	4			291	299					JUL-AUG 2017	2017										0							WOS:000410676300038		
J	Viel, Jorge Antonio; da Rosa, Katia Kellem; Hoff, Rosemary								SURFACE SOIL LOSS STUDY BY GIS IN DESIGNATION OF ORIGIN VALE DOS VINHEDOS (BRAZIL) REGION								REVISTA BRASILEIRA DE GEOMORFOLOGIA				18	3			521	533		10.20502/rbg.v18i3.1197			JUL-SEP 2017	2017										0							WOS:000411522100004		
